,greek_id,greek_word,gloss,sent_id,gorgias
5605,101684305,τίς,anyone,281,
5606,101684306,μέ,me,281,
5607,101684307,φησιν,says,281,
5608,101684308,ἄλλα,other things,281,
5609,101684309,λέγειν,to say,281,
5610,101684310,ἢ,or,281,
5611,101684311,ταῦτα,these,281,
5612,101684312,",",",",281,
5613,101684313,οὐδὲν,nothing,281,
5614,101684314,λέγει,says,281,
5615,101684315,.,.,281,
5616,101684316,πρὸς,in response to,282,
5617,101684317,ταῦτα,these things,282,
5618,101684318,",",",",282,
5619,101684319, , ,282,
5620,101684320,φαίην,I should say,282,
5621,101684321,ἄν,would,282,
5622,101684322,",",",",282,
5623,101684323,,,282,
5624,101684324,ὦ,O,282,
5625,101684325,ἄνδρες,men,282,
5626,101684326,Ἀθηναῖοι,Athenians,282,
5627,101684327,",",",",282,
5628,101684328,ἢ,or,282,
5629,101684329,πείθεσθε,obey,282,
5630,101684330,Ἀνύτῳ,Anytus,282,
5631,101684331,ἢ,or,282,
5632,101684332,μή,not,282,
5633,101684333,",",",",282,
5634,101684334,καὶ,and,282,
5635,101684335,ἢ,or,282,
5636,101684336,ἀφίετέ,let,282,
5637,101684337,με,me,282,
5638,101684338,ἢ,or,282,
5639,101684339,μή,or not,282,
5640,101684340,",",",",282,
5641,101684341,ὡς,as if,282,
5642,101684342,ἐμοῦ,me,282,
5643,101684343,οὐκ,not,282,
5644,101684344,ἂν,would,282,
5645,101684345,ποιήσαντος,having done,282,
5646,101684346,ἄλλα,other things,282,
5647,101684347,",",",",282,
5648,101684348,οὐ,not,282,
5649,101684349,-δ’,but,282,
5650,101684350,εἰ,if,282,
5651,101684351,μέλλω,I am about to,282,
5652,101684352,πολλάκις,often,282,
5653,101684353,τεθνάναι,to die,282,
5654,101684354,,,282,
5655,101684355,.,.,282,
5656,101684356,μὴ,not,283,
5657,101684357,θορυβεῖτε,make a disturbance,283,
5658,101684358,",",",",283,
5659,101684359,ὦ,O,283,
5660,101684360,ἄνδρες,men,283,
5661,101684361,Ἀθηναῖοι,Athenians,283,
5662,101684362,",",",",283,
5663,101684363,ἀλλ’,but,283,
5664,101684364,ἐμμείνατέ,remain,283,
5665,101684365,μοι,to me,283,
5666,101684366,οἷς,what,283,
5667,101684367,ἐδεήθην,asked,283,
5668,101684368,ὑμῶν,of you,283,
5669,101684369,",",",",283,
5670,101684370,μὴ,not,283,
5671,101684371,θορυβεῖν,to make a disturbance,283,
5672,101684372,ἐφ’,about,283,
5673,101684373,οἷς,which,283,
5674,101684374,ἂν,if,283,
5675,101684375,λέγω,saying,283,
5676,101684376,ἀλλ',but,283,
5677,101684377,ἀκούειν,to listen,283,
5678,101684378,.,.,283,
5679,101684379,καὶ,for,284,
5680,101684380,γάρ,for,284,
5681,101684381,",",",",284,
5682,101684382,ὡς,as,284,
5683,101684383,ἐγὼ,I,284,
5684,101684384,οἶμαι,I think,284,
5685,101684385,",",",",284,
5686,101684386,ὀνήσεσθε,you will benefit,284,
5687,101684387,ἀκούοντες,listening,284,
5688,101684388,.,.,284,
5689,101684389,μέλλω,I am about to,285,
5690,101684390,γὰρ,for,285,
5691,101684391,οὖν,then,285,
5692,101684392,ἄττα,something,285,
5693,101684393,ὑμῖν,you,285,
5694,101684394,ἐρεῖν,to say,285,
5695,101684395,καὶ,and,285,
5696,101684396,ἄλλα,other things,285,
5697,101684397,ἐφ’,on,285,
5698,101684398,οἷς,which,285,
5699,101684399,ἴσως,perhaps,285,
5700,101684400,βοήσεσθε,you will help,285,
5701,101684401,.,.,285,
5702,101684402,ἀλλὰ,but,286,
5703,101684403,μηδαμῶς,in no way,286,
5704,101684404,ποιεῖτε,do,286,
5705,101684405,τοῦτο,this,286,
5706,101684406,.,.,286,
5707,101684407,εὖ,well,287,
5708,101684408,γὰρ,for,287,
5709,101684409,ἴστε,you know,287,
5710,101684410,",",",",287,
5711,101684411,ἐάν,if,287,
5712,101684412,με,me,287,
5713,101684413,ἀποκτείνητε,kill,287,
5714,101684414,τοιοῦτον,such,287,
5715,101684415,ὄντα,being,287,
5716,101684416,οἷον,such as,287,
5717,101684417,ἐγὼ,I,287,
5718,101684418,λέγω,say,287,
5719,101684419,",",",",287,
5720,101684420,οὐκ,not,287,
5721,101684421,ἐμὲ,me,287,
5722,101684422,μείζω,more,287,
5723,101684423,βλάψετε,will harm,287,
5724,101684424,ἢ,than,287,
5725,101684425,ὑμᾶς,you,287,
5726,101684426,αὐτούς,yourselves,287,
5727,101684427,.,.,287,
5728,101684428,ἐμὲ,me,288,
5729,101684429,μὲν,indeed,288,
5730,101684430,γὰρ,for,288,
5731,101684431,οὐδὲν,nothing,288,
5732,101684432,ἂν,would,288,
5733,101684433,βλάψειεν,would harm,288,
5734,101684434,οὔ,not,288,
5735,101684435,-τε,and,288,
5736,101684436,Μέλητος,Meletus,288,
5737,101684437,οὔ,not,288,
5738,101684438,-τε,and,288,
5739,101684439,Ἄνυτος,Anytus,288,
5740,101684440,—,—,288,
5741,101684441,οὐ,not,288,
5742,101684442,-δὲ,but,288,
5743,101684443,γὰρ,for,288,
5744,101684444,ἂν,would,288,
5745,101684445,δύναιτο,be able,288,
5746,101684446,—,—,288,
5747,101684447,οὐ,not,288,
5748,101684448,γὰρ,for,288,
5749,101684449,οἴομαι,I think,288,
5750,101684450,θεμιτὸν,right,288,
5751,101684451,εἶναι,to be,288,
5752,101684452,ἀμείνονι,better,288,
5753,101684453,ἀνδρὶ,man,288,
5754,101684454,ὑπὸ,by,288,
5755,101684455,χείρονος,worse,288,
5756,101684456,βλάπτεσθαι,to be harmed,288,
5757,101684457,.,.,288,
5758,101684458,ἀποκτείνειε,would kill,289,
5759,101684459,μεντ-,however,289,
5760,101684460,μεντἂν,would,289,
5761,101684461,ἴσως,perhaps,289,
5762,101684462,ἢ,if,289,
5763,101684463,ἐξελάσειεν,might banish,289,
5764,101684464,ἢ,or,289,
5765,101684465,ἀτιμώσειεν,would dishonor,289,
5766,101684466,.,.,289,
5767,101684467,ἀλλὰ,but,290,
5768,101684468,ταῦτα,these things,290,
5769,101684469,οὗτος,this,290,
5770,101684470,μὲν,indeed,290,
5771,101684471,ἴσως,perhaps,290,
5772,101684472,οἴεται,thinks,290,
5773,101684473,καὶ,and,290,
5774,101684474,ἄλλος,another,290,
5775,101684475,τίς,someone,290,
5776,101684476,που,somewhere,290,
5777,101684477,μεγάλα,great,290,
5778,101684478,κακά,evils,290,
5779,101684479,",",",",290,
5780,101684480,ἐγὼ,I,290,
5781,101684481,δ’,but,290,
5782,101684482,οὐκ,not,290,
5783,101684483,οἴομαι,think,290,
5784,101684484,",",",",290,
5785,101684485,ἀλλὰ,but,290,
5786,101684486,πολὺ,much,290,
5787,101684487,μᾶλλον,rather,290,
5788,101684488,ποιεῖν,to do,290,
5789,101684489,ἃ,that,290,
5790,101684490,οὑτοσὶ,these,290,
5791,101684491,νῦν,now,290,
5792,101684492,ποιεῖ,do,290,
5793,101684493,",",",",290,
5794,101684494,ἄνδρα,a man,290,
5795,101684495,ἀδίκως,unjustly,290,
5796,101684496,ἐπιχειρεῖν,to attempt,290,
5797,101684497,ἀποκτεινύναι,to kill,290,
5798,101684498,.,.,290,
5799,101684499,νῦν,now,291,
5800,101684500,οὖν,then,291,
5801,101684501,",",",",291,
5802,101684502,ὦ,O,291,
5803,101684503,ἄνδρες,men,291,
5804,101684504,Ἀθηναῖοι,Athenians,291,
5805,101684505,",",",",291,
5806,101684506,πολλοῦ,much,291,
5807,101684507,δέω,need,291,
5808,101684508,ἐγὼ,I,291,
5809,101684509,ὑπὲρ,on behalf of,291,
5810,101684510,ἐμαυτοῦ,myself,291,
5811,101684511,ἀπολογεῖσθαι,to defend myself,291,
5812,101684512,",",",",291,
5813,101684513,ὥς,as,291,
5814,101684514,τις,someone,291,
5815,101684515,ἂν,if,291,
5816,101684516,οἴοιτο,should think,291,
5817,101684517,",",",",291,
5818,101684518,ἀλλὰ,but,291,
5819,101684519,ὑπὲρ,on behalf of,291,
5820,101684520,ὑμῶν,you,291,
5821,101684521,",",",",291,
5822,101684522,μή,not,291,
5823,101684523,τι,anything,291,
5824,101684524,ἐξαμάρτητε,should err,291,
5825,101684525,περὶ,about,291,
5826,101684526,τὴν,the,291,
5827,101684527,τοῦ,of the,291,
5828,101684528,θεοῦ,god's,291,
5829,101684529,δόσιν,giving,291,
5830,101684530,ὑμῖν,your,291,
5831,101684531,ἐμοῦ,of me,291,
5832,101684532,καταψηφισάμενοι,having voted against,291,
5833,101684533,.,.,291,
5834,101684534,ἐὰν,if,292,
5835,101684535,γάρ,for,292,
5836,101684536,με,me,292,
5837,101684537,ἀποκτείνητε,kill,292,
5838,101684538,",",",",292,
5839,101684539,οὐ,not,292,
5840,101684540,ῥᾳδίως,easily,292,
5841,101684541,ἄλλον,another,292,
5842,101684542,τοιοῦτον,such,292,
5843,101684543,εὑρήσετε,you will find,292,
5844,101684544,",",",",292,
5845,101684545,ἀτεχνῶς,without pretense,292,
5846,101684546,—,—,292,
5847,101684547,εἰ,if,292,
5848,101684548,καὶ,and,292,
5849,101684549,γελοιότερον,more ridiculous,292,
5850,101684550,εἰπεῖν,to say,292,
5851,101684551,—,—,292,
5852,101684552,προσκείμενον,attached,292,
5853,101684553,τῇ,the,292,
5854,101684554,πόλει,city,292,
5855,101684555,ὑπὸ,by,292,
5856,101684556,τοῦ,the,292,
5857,101684557,θεοῦ,god,292,
5858,101684558,ὥσπερ,just as,292,
5859,101684559,ἵππῳ,horse,292,
5860,101684560,μεγάλῳ,large,292,
5861,101684561,μὲν,indeed,292,
5862,101684562,καὶ,and,292,
5863,101684563,γενναίῳ,noble,292,
5864,101684564,",",",",292,
5865,101684565,ὑπὸ,by,292,
5866,101684566,μεγέθους,size,292,
5867,101684567,δὲ,but,292,
5868,101684568,νωθεστέρῳ,sluggish,292,
5869,101684569,καὶ,and,292,
5870,101684570,δεομένῳ,needing,292,
5871,101684571,ἐγείρεσθαι,to be awakened,292,
5872,101684572,ὑπὸ,by,292,
5873,101684573,μύωπός,of a gadfly,292,
5874,101684574,τινος,some,292,
5875,101684575,",",",",292,
5876,101684576,οἷον,such,292,
5877,101684577,δή,indeed,292,
5878,101684578,μοι,to me,292,
5879,101684579,δοκεῖ,it seems,292,
5880,101684580,ὁ,the,292,
5881,101684581,θεὸς,god,292,
5882,101684582,ἐμὲ,me,292,
5883,101684583,τῇ,the,292,
5884,101684584,πόλει,city,292,
5885,101684585,προστεθηκέναι,to have added,292,
5886,101684586,τοιοῦτόν,such,292,
5887,101684587,τινα,such a,292,
5888,101684588,",",",",292,
5889,101684589,ὃς,who,292,
5890,101684590,ὑμᾶς,you,292,
5891,101684591,ἐγείρων,waking,292,
5892,101684592,καὶ,and,292,
5893,101684593,πείθων,persuading,292,
5894,101684594,καὶ,and,292,
5895,101684595,ὀνειδίζων,reproaching,292,
5896,101684596,ἕνα,each,292,
5897,101684597,ἕκαστον,each,292,
5898,101684598,οὐδὲν,anything,292,
5899,101684599,παύομαι,cease,292,
5900,101684600,τὴν,the,292,
5901,101684601,ἡμέραν,day,292,
5902,101684602,ὅλην,whole,292,
5903,101684603,πανταχοῦ,everywhere,292,
5904,101684604,προσκαθίζων,sitting,292,
5905,101684605,.,.,292,
5906,101684606,τοιοῦτος,such,293,
5907,101684607,οὖν,therefore,293,
5908,101684608,ἄλλος,another,293,
5909,101684609,οὐ,not,293,
5910,101684610,ῥᾳδίως,easily,293,
5911,101684611,ὑμῖν,to you,293,
5912,101684612,γενήσεται,will become,293,
5913,101684613,",",",",293,
5914,101684614,ὦ,O,293,
5915,101684615,ἄνδρες,men,293,
5916,101684616,",",",",293,
5917,101684617,ἀλλ’,but,293,
5918,101684618,ἐὰν,if,293,
5919,101684619,ἐμοὶ,me,293,
5920,101684620,πείθησθε,obey,293,
5921,101684621,",",",",293,
5922,101684622,φείσεσθέ,you will spare,293,
5923,101684623,μου,me,293,
5924,101684624,.,.,293,
5925,101684625,ὑμεῖς,you,294,
5926,101684626,δ’,but,294,
5927,101684627,ἴσως,perhaps,294,
5928,101684628,τάχ',soon,294,
5929,101684629,ἂν,if,294,
5930,101684630,ἀχθόμενοι,being annoyed,294,
5931,101684631,",",",",294,
5932,101684632,ὥσπερ,just as,294,
5933,101684633,οἱ,those,294,
5934,101684634,νυστάζοντες,dozing,294,
5935,101684635,ἐγειρόμενοι,being woken,294,
5936,101684636,",",",",294,
5937,101684637,κρούσαντες,having struck,294,
5938,101684638,ἄν,would,294,
5939,101684639,με,me,294,
5940,101684640,",",",",294,
5941,101684641,πειθόμενοι,following,294,
5942,101684642,Ἀνύτῳ,Anytus,294,
5943,101684643,",",",",294,
5944,101684644,ῥᾳδίως,easily,294,
5945,101684645,ἂν,would,294,
5946,101684646,ἀποκτείναιτε,you would kill,294,
5947,101684647,",",",",294,
5948,101684648,εἶτα,then,294,
5949,101684649,τὸν,the,294,
5950,101684650,λοιπὸν,remaining,294,
5951,101684651,βίον,life,294,
5952,101684652,καθεύδοντες,sleeping,294,
5953,101684653,διατελοῖτε,continue,294,
5954,101684654,ἄν,would,294,
5955,101684655,",",",",294,
5956,101684656,εἰ,if,294,
5957,101684657,μή,if not,294,
5958,101684658,τινα,someone,294,
5959,101684659,ἄλλον,another,294,
5960,101684660,ὁ,the,294,
5961,101684661,θεὸς,god,294,
5962,101684662,ὑμῖν,you,294,
5963,101684663,ἐπιπέμψειεν,might send,294,
5964,101684664,κηδόμενος,taking care,294,
5965,101684665,ὑμῶν,you,294,
5966,101684666,.,.,294,
5967,101684667,ὅτι,that,295,
5968,101684668,δ’,but,295,
5969,101684669,ἐγὼ,I,295,
5970,101684670,τυγχάνω,happen,295,
5971,101684671,ὢν,being,295,
5972,101684672,τοιοῦτος,such,295,
5973,101684673,οἷος,such,295,
5974,101684674,ὑπὸ,by,295,
5975,101684675,τοῦ,of the,295,
5976,101684676,θεοῦ,god,295,
5977,101684677,τῇ,the,295,
5978,101684678,πόλει,city,295,
5979,101684679,δεδόσθαι,to be given,295,
5980,101684680,",",",",295,
5981,101684681,ἐνθένδε,from here,295,
5982,101684682,ἂν,would,295,
5983,101684683,κατανοήσαιτε,you might understand,295,
5984,101684684,.,.,295,
5985,101684685,οὐ,not,296,
5986,101684686,γὰρ,for,296,
5987,101684687,ἀνθρωπίνῳ,human,296,
5988,101684688,ἔοικε,it is fitting,296,
5989,101684689,τὸ,the,296,
5990,101684690,ἐμὲ,me,296,
5991,101684691,τῶν,of the,296,
5992,101684692,μὲν,indeed,296,
5993,101684693,ἐμαυτοῦ,my own,296,
5994,101684694,πάντων,of everything,296,
5995,101684695,ἠμεληκέναι,to neglect,296,
5996,101684696,καὶ,and,296,
5997,101684697,ἀνέχεσθαι,to endure,296,
5998,101684698,τῶν,of the,296,
5999,101684699,οἰκείων,of relatives,296,
6000,101684700,ἀμελουμένων,neglecting,296,
6001,101684701,τοσαῦτα,so many,296,
6002,101684702,ἤδη,already,296,
6003,101684703,ἔτη,years,296,
6004,101684704,",",",",296,
6005,101684705,τὸ,the,296,
6006,101684706,δὲ,but,296,
6007,101684707,ὑμέτερον,your,296,
6008,101684708,πράττειν,to do,296,
6009,101684709,ἀεί,always,296,
6010,101684710,",",",",296,
6011,101684711,ἰδίᾳ,individually,296,
6012,101684712,ἑκάστῳ,to each,296,
6013,101684713,προσιόντα,approaching,296,
6014,101684714,ὥσπερ,as,296,
6015,101684715,πατέρα,father,296,
6016,101684716,ἢ,or,296,
6017,101684717,ἀδελφὸν,brother,296,
6018,101684718,πρεσβύτερον,older,296,
6019,101684719,πείθοντα,persuading,296,
6020,101684720,ἐπιμελεῖσθαι,to take care of,296,
6021,101684721,ἀρετῆς,virtue,296,
6022,101684722,.,.,296,
6023,101684723,καὶ,and,297,
6024,101684724,εἰ,if,297,
6025,101684725,μέν,indeed,297,
6026,101684726,τι,something,297,
6027,101684727,ἀπὸ,from,297,
6028,101684728,τούτων,these,297,
6029,101684729,ἀπέλαυον,I enjoyed,297,
6030,101684730,καὶ,and,297,
6031,101684731,μισθὸν,wage,297,
6032,101684732,λαμβάνων,receiving,297,
6033,101684733,ταῦτα,these things,297,
6034,101684734,παρεκελευόμην,I was exhorting,297,
6035,101684735,",",",",297,
6036,101684736,εἶχον,would have had,297,
6037,101684737,ἄν,would,297,
6038,101684738,τινα,some,297,
6039,101684739,λόγον,argument,297,
6040,101684740,.,.,297,
6041,101684741,νῦν,now,298,
6042,101684742,δὲ,but,298,
